channel,time_on_page,device_tier,loan_amount_requested,hour_of_day,monthly_income,existing_emi,rent,total_obligations,dti_ratio,avg_monthly_balance,bounce_count_6m,income_stability_score,converted,defaulted
whatsapp,39.53866380440043,low,59280.5422486675,5,37340.92641778438,2417.504489054213,2494.1335861456587,4911.638075199871,0.13153498175826198,23061.90790696566,0,0.5692424941397165,0,0
web,90.75090975063895,mid,152948.41553617947,8,64199.1195253176,41876.23037690078,10138.604631780985,52014.835008681766,0.8102110339405694,60333.656379939646,0,0.7237476325422111,0,0
app,51.41010443183157,low,201395.00539957036,18,37388.66699457584,5973.156910600396,6221.513829694549,12194.670740294945,0.3261595483482759,70429.81641015217,2,0.8814852491004856,1,0
web,64.57240025831526,high,134803.90849639045,23,82565.21125959432,47055.09783644536,3041.411635672706,50096.509472118065,0.6067508180244219,124109.7676613841,0,0.83419416619158,0,0
app,49.65862907966905,low,121285.95559357936,15,41197.1743029586,9321.84800495601,7993.84034013353,17315.68834508954,0.4203125247802737,75867.67144234672,1,0.7385274472650796,0,0
app,55.2229937209903,low,38594.32101106444,10,97133.90485502823,39138.30499657417,22589.450085895794,61727.75508246996,0.6354913371865185,57478.1311645205,0,0.5854674446971634,1,0
sms,27.078592873378476,mid,85131.8566899043,3,101164.1699305871,23169.94127872384,2578.7806025968566,25748.721881320696,0.25452412547829883,32617.258972188807,3,0.9775608138076526,0,0
whatsapp,85.15543382200607,high,56648.371355211646,0,23183.69288073589,3854.4386558066576,2418.689551412216,6273.128207218873,0.2705836485796198,5670.558928132834,1,0.6873056056811555,1,0
web,99.60724987893337,mid,155419.2318369734,20,26282.19183502115,12971.050690871993,959.006162141182,13930.056853013175,0.5300188409115599,8627.490890076706,1,0.6440102761575953,0,0
app,18.85707723532497,low,39602.6713538458,11,28896.435155272495,8967.240246741068,659.7901473888769,9627.030394129946,0.33315633372767023,49527.50303791523,1,0.8892729817346532,1,0
app,40.36784339877717,low,42249.466622506574,3,15460.224975445919,1237.0293720782568,643.9791365604282,1881.0085086386848,0.12166760261420005,27362.137521176508,0,0.5029495666386055,1,0
whatsapp,68.22861693822291,mid,52666.8232886824,4,45797.38390632482,17596.103718125312,4997.174681288918,22593.27839941423,0.49333120087442367,84763.97656980237,0,0.932697678660688,1,0
app,189.78930741093126,mid,64716.26912179798,5,45175.129388592766,24661.081173040948,13177.81511491474,37838.896287955686,0.8376046023569428,42254.362295827676,0,0.6614634143746846,1,0
whatsapp,26.699817949073687,high,48448.2278782271,13,39976.81268151484,10674.456568112773,6434.586386016989,17109.042954129764,0.42797416318387316,41521.1937710611,2,0.4304315575369977,0,0
whatsapp,51.11587036275394,mid,82694.57152132876,0,19697.48060629582,6835.702216303046,5864.516730498981,12700.218946802026,0.6447636223458298,10693.82654361366,0,0.5646318805295892,1,0
whatsapp,44.42989663391487,low,87990.73690989432,7,80357.83283712198,12169.183599403703,10099.112480606807,22268.29608001051,0.27711419402196075,79878.2513682571,0,0.7327434673068945,1,0
whatsapp,81.5337668600927,high,187177.12539006022,14,14182.853487054153,1378.6703679947655,2564.5691443615233,3943.2395123562887,0.2780286432455644,6826.364895134094,0,0.5112409608010531,1,0
sms,26.422481026072088,low,57989.71050162571,11,18741.80510717006,2577.086246998195,850.8940735422759,3427.9803205404705,0.18290555797258964,24589.90283487712,1,0.7658079260933238,0,0
sms,38.2815280042339,low,66196.53921239288,18,56561.69432911428,13687.815538304276,9577.982372945546,23265.79791124982,0.41133488286036196,12965.418996854249,0,0.9257528422320549,0,1
app,247.10633270160815,low,149350.94392387994,22,42529.75808414678,13141.271585679546,12919.14276396792,26060.414349647464,0.6127571734145754,41293.10418588191,0,0.5312699548562637,1,1
web,8.419905467744643,high,168043.55830755376,6,26714.107966640826,3299.70770097926,5429.0806924754,8728.788393454659,0.32674826366482873,52694.281094042875,2,0.4022655093484877,0,0
whatsapp,62.3357274326115,high,115410.61853161157,8,37327.6690095419,5991.367542846812,6200.747714880248,12192.11525772706,0.3266240722025917,74281.21178796403,1,0.7095862826415648,1,0
web,64.98283523912662,high,148809.4456538851,10,38738.41382060366,13946.616177455428,3478.2508292080797,17424.867006663506,0.4498084791844473,61682.91069347221,0,0.6136933560733524,1,0
web,45.77961315704806,mid,27682.63205430464,22,65434.44689657173,27903.203401838964,16197.230386384339,44100.4337882233,0.6739635754533111,48288.22818897886,0,0.6541778049807705,1,0
sms,139.19570353705217,mid,176313.8669050595,7,19768.65554779972,4228.913068152052,1648.5056832081782,5877.41875136023,0.2973099883878747,11027.87008722939,0,0.6667032980346588,0,0
app,76.28687237263149,high,103619.48213280062,3,42021.963392177,18098.253374803124,7966.614917092742,26064.868291895866,0.6202677406726841,11155.111007726247,0,0.7152791998716095,1,0
web,202.04060797614122,low,152027.53469563092,9,62279.330656476195,22347.840150197433,13160.693767129489,35508.533917326924,0.5701495751967354,59359.20634676029,0,0.5409864699886825,1,1
whatsapp,11.975460469194019,high,122710.06855418302,19,22047.891279941334,1973.6827467905816,13701.23937218451,15674.922118975092,0.7109488122900794,22690.31839788553,0,0.5701629288759632,1,0
sms,90.42965665494373,high,80867.36379037461,9,35391.245404476955,3247.412221391229,11090.940401140533,14338.352622531762,0.40513840241174376,12199.457456169837,3,0.8533694627894494,0,0
whatsapp,80.47799459539237,mid,134772.71882066975,7,35260.50717363456,13232.406951554549,195.93469231122185,13428.341643865771,0.38083234531313215,62133.41339781543,1,0.4572702177839959,1,1
app,96.60110350099912,high,73172.66952483535,13,16207.227111622244,7333.191986243203,115.60507180736859,7448.797058050572,0.45959725292607395,22214.445153592165,1,0.6735238428991162,1,0
web,130.96310733732668,high,333768.81047850155,3,42027.71931877085,15511.563647877525,9349.519540987436,24861.083188864963,0.5915401452146192,37148.6313572179,2,0.6803397789444499,0,0
web,167.26939670323404,mid,35930.73893606836,19,43301.259067029045,20273.02993215377,7794.752720807261,28067.782652961032,0.6481978413032505,75306.12276942837,1,0.718763446168398,0,0
whatsapp,226.77438408669235,low,173655.5233061947,2,76736.67620400354,36959.34197024331,17264.761985706326,54224.103955949635,0.7066256533159646,72252.16183383568,0,0.7377437396291205,1,0
sms,21.28693843568564,low,129141.67431066562,2,35930.38023118144,1953.3044048064123,3571.2648281352203,5524.569232941632,0.15375760560828267,62035.770442376495,1,0.502676999569449,0,0
whatsapp,91.74016660496692,mid,106228.47197730443,3,45201.17835192937,26579.00815232645,4083.4497464909145,30662.457898817363,0.6783552778222776,49367.02777718288,0,0.6553963874174652,1,0
app,144.96812169156698,mid,63982.19959163644,11,75818.78248419786,42701.64777980143,12452.715271113031,55154.363050914464,0.7274498645821664,101875.87276372008,2,0.9231613785487776,1,0
whatsapp,61.568722947895296,mid,132958.44164001592,17,26347.060285744996,6215.781816046611,8956.595960834931,15172.377776881542,0.5758660591478023,10439.23518386885,0,0.8307229799488194,0,0
whatsapp,28.857543140516594,mid,104023.31347459959,18,20121.877260890757,7607.21360590278,3105.7159955520997,10712.92960145488,0.5324020946234834,13372.272085295437,0,0.4205352707955639,1,0
app,29.386354529779037,mid,32543.08311741757,10,38601.11329437593,4371.844215313825,11500.005570444151,15871.849785757975,0.4111759592195611,53032.40750158972,2,0.7261862232568704,1,1
app,36.72019754815938,mid,155183.2395018992,17,32905.13809003892,19434.83232017165,2895.117073185001,22329.94939335665,0.6786158846151871,30904.95981367888,0,0.8625979523797968,1,0
whatsapp,85.99139561253024,mid,135506.76244661203,13,34703.53993604896,9336.165476194872,14025.953698506912,23362.119174701784,0.673191242673026,15252.514012928325,1,0.8835647354297761,1,0
whatsapp,38.52545667550046,mid,57446.58681687025,10,29392.660356229768,2190.6268184547394,11910.738502777884,14101.365321232623,0.4797580467480155,14034.85387928039,0,0.5420351819249626,0,0
app,67.71126952055079,mid,192114.33808291395,13,23862.868515564292,5102.104543499257,13143.319190734828,18245.423734234086,0.7645947394100466,35178.683361781514,0,0.7597244994420116,1,0
web,15.717510487579755,mid,185688.89539040384,21,57937.898538253634,12452.44641334429,12273.285393791835,24725.731807136126,0.4267626619355361,83007.67671934672,1,0.7655318246345009,1,0
web,15.656779709047836,low,46157.96491979308,2,35946.81320374575,4661.223975150405,4441.459371872787,9102.683347023192,0.25322643471701883,53837.50837879755,0,0.5983835072434581,0,1
whatsapp,103.723339414062,high,135879.55612606913,1,111606.71832446425,50448.758181114325,33252.01206504253,83700.77024615686,0.7499617541196855,167263.5647953863,2,0.727862761921867,1,1
app,5.0,low,166787.97508436514,8,21590.479331377064,7367.166632917788,5715.937442943966,13083.104075861753,0.6059663555893503,41671.41598172927,1,0.5407251209944285,1,0
whatsapp,174.39253494073753,mid,38215.46471540776,7,99029.795563881,23264.938725619424,18863.781164553235,42128.71989017266,0.4254145901270366,192820.15783072304,1,0.4702748023816678,1,0
whatsapp,86.66590888379885,high,22567.565949125164,4,42034.7288050475,9490.736680024982,4432.930806146227,13923.667486171209,0.33124199636799523,41239.13951517464,0,0.5555414567101088,1,0
web,19.247766680534284,mid,90933.3654640558,8,36653.78429336073,21487.77991943776,3742.531366851583,25230.31128628934,0.6883412387751575,58603.40911984264,0,0.8761204842335822,0,0
app,82.98953320168012,mid,74800.91118301547,4,20945.230127079856,1365.1707317014277,5330.386199977878,6695.556931679306,0.319669771640403,31993.27397945631,0,0.8067583328040607,1,0
whatsapp,45.59892692524382,low,102428.0872106328,20,26074.55323155423,4391.597341538278,2036.7608441906575,6428.3581857289355,0.24653761576055044,13346.600730775172,0,0.4379813904064298,1,0
whatsapp,28.061992723044856,mid,259985.1734107343,12,68139.8061478727,20985.101817109782,5460.6291277832515,26445.730944893032,0.38810986470231773,109482.95509099677,0,0.8429756557082911,0,0
whatsapp,149.86082497565258,mid,169294.85900599495,10,9578.187491631483,2182.477977742028,2220.7616503656573,4403.239628107685,0.4597153304792604,16457.41100549366,0,0.5167048602191164,1,1
web,97.39734098247615,mid,66597.68309887881,10,14800.107463344239,3853.512355823436,3877.785678355594,7731.29803417903,0.5223812092802239,3964.710598159115,1,0.8755070223604547,0,0
sms,39.66542620106229,high,119240.82940812863,19,16220.964950514024,10827.403362586814,1275.2178194340545,12102.621182020868,0.7461098164593069,18551.17565930691,3,0.7322142777453764,1,0
whatsapp,33.53043316782631,mid,111176.8926283322,11,65219.82658893619,26558.536915045137,16750.622585712994,43309.159500758135,0.6640489827384032,42284.5151658876,0,0.5195842089497442,1,0
whatsapp,209.84753935615967,mid,183214.597338788,18,51040.173459412756,7862.33577211353,13976.37346570712,21838.70923782065,0.4278729431667554,95961.21463706373,1,0.7058970405953139,1,0
web,88.36227403771673,mid,173032.4829911371,12,21883.493714603923,9759.876749895027,9835.438728255842,19595.31547815087,0.8954381660307724,7691.621496714362,1,0.8180650060699547,0,1
sms,68.81761211688696,mid,101952.92024051731,8,28686.761662469704,8677.663714437344,3614.535411271404,12292.199125708747,0.4284972723773969,39754.579529668335,0,0.34076202419849727,1,0
app,33.19735944626898,low,151642.2808796289,3,38751.16899623843,3425.077402184267,6016.898071376182,9441.97547356045,0.2436565326449114,53010.83699714911,0,0.9203141457118597,1,0
whatsapp,32.62536677972966,mid,201986.62169874227,6,60466.04829986891,25702.31576237103,9058.106468247379,34760.42223061841,0.5748750448885175,25236.4052904972,2,0.6328215630395176,1,0
whatsapp,248.5121102569642,low,157040.51379156392,4,21882.959387583174,7506.778956444383,4619.183205336817,12125.9621617812,0.5541280750473683,34517.67476902205,0,0.9063339927761515,1,1
app,107.52051724357153,high,65664.86876568463,6,38816.51654986335,1346.5480836417946,5814.5914291658755,7161.13951280767,0.18448691818104115,26705.504368542755,0,0.6996898516211876,1,0
app,63.959013241965536,high,66901.79183325073,7,30572.375794870848,8985.863471969264,5164.042162080132,14149.905634049395,0.46283304015984705,44213.279929514436,1,0.6706516328089575,1,1
whatsapp,17.56784906402965,mid,33079.87335134939,13,34492.87844554372,10478.0449006649,4326.320556452293,14804.365457117194,0.4292006386329823,22411.310773924935,1,0.8305207123176643,1,0
app,43.221884625649395,high,64002.72087143532,23,23196.478883904918,3495.222417281089,6039.1250726973,9534.347489978389,0.41102563616212806,21015.510234611807,0,0.7555649830560373,0,0
whatsapp,87.97890388421473,mid,69087.64616183558,9,40332.469320402866,17990.246504882612,17469.83014389718,35460.076648779796,0.8791942880333814,31994.005438512726,0,0.8592532787020355,1,0
web,144.80916210987687,mid,17608.184204903533,5,24557.597908525106,2156.9023129517823,1168.1552071531964,3325.0575201049787,0.13539832081665829,31607.06101862496,2,0.6988163161418666,1,0
whatsapp,72.69658319642464,mid,49769.03070284635,4,38091.29861690547,9942.268356985522,18737.385731800638,28679.65408878616,0.7529187801451777,50276.10060970444,1,0.7104968269387741,1,0
whatsapp,143.3354282241679,mid,42466.9016136794,14,79320.26089515629,22671.824950404112,31238.349209800832,53910.174160204944,0.6796520025502965,90314.16740151934,1,0.8929685846772204,1,0
app,73.22500666070313,low,79856.76998352,15,61197.460915104144,2946.780714530441,15228.704904896198,18175.48561942664,0.2969973810619445,28669.871260837906,0,0.9404164661559291,1,0
app,134.99239113461863,low,113803.29441723909,1,72758.76775893828,20393.950944525423,12353.281610002698,32747.23255452812,0.4500795376720104,99073.07005557061,0,0.6164994421525887,1,0
sms,54.01713504017755,high,62497.94404038006,14,42540.45128077616,6453.688412010846,3159.3435561295983,9613.031968140443,0.22597390668689335,26814.36626278754,0,0.6243924841243645,1,0
app,135.20508458754176,mid,241077.74726587711,7,63985.93088668073,12449.923925916924,13970.253421323458,26420.17734724038,0.4129060401423336,62060.73550813803,0,0.9359948895124869,0,0
whatsapp,45.15941267860243,high,49002.989965288165,20,14748.387966578468,189.69186219511482,3186.957052002263,3376.648914197378,0.22895037219316783,29097.068244267288,0,0.8994487726105993,1,0
web,111.3551463122418,high,15003.242436059036,23,15563.838604835486,2276.2728856428334,946.8937207738699,3223.1666064167034,0.20709329415786326,26798.659885616536,1,0.8412653229559364,1,0
whatsapp,77.94311114620099,mid,99147.80618212033,21,21971.33776051774,5972.172028159089,1410.6953067325978,7382.867334891686,0.33602265894608474,15279.037937400359,0,0.7174316061200329,1,0
sms,5.464425077772473,mid,163724.50870771083,23,22742.652391883363,7701.248223960218,987.7683802314604,8689.016604191678,0.3820581898043126,13493.96110621489,0,0.8551756373037261,0,0
app,35.153212359119756,high,77803.09992992696,12,61325.86040732845,19812.77602414856,10672.811146085647,30485.587170234205,0.4971081851562766,74949.41009865224,1,0.9436655525491041,1,0
app,309.18763121924803,mid,83424.90200231847,16,17079.535384353378,4177.152330188539,3765.7021373038638,7942.854467492403,0.4650509682347027,6096.410311154652,0,0.5844488132540372,1,0
whatsapp,96.90648139481183,mid,284085.48549101624,14,18428.034265805905,6412.715572779705,831.8784894186407,7244.594062198346,0.39312896631850935,19605.360702435064,0,0.7017987223536123,1,0
app,43.30182062012987,high,171550.82141666397,13,34168.20230019933,14202.686747403024,11339.57705568198,25542.263803085007,0.7475448540918993,34823.78362931911,0,0.7249146590953597,1,0
web,17.15516471708638,mid,120378.76995189686,18,38890.12028900816,10015.449267057917,5606.627695978855,15622.076963036772,0.40169783088719757,77365.8568165147,1,0.7394430875632142,0,0
web,70.83376648854204,low,102739.90513588593,12,56247.923986169204,9650.268778651436,4900.874866690914,14551.14364534235,0.25869654583021284,14457.012965568976,0,0.8594077888012267,0,0
